Agency,10-Competitive Service - Career,15-Competitive Service - Career-Conditional,30-Excepted Service - Schedule A,32-Excepted Service - Schedule B,36-Excepted Service - Executive,38-Excepted Service - Other,50-Senior Executive Service - Career,55-Senior Executive Service - Non-Career,**-Unspecified,Permanent,20-Competitive Service,40-Excepted Service - Schedule A,42-Excepted Service - Schedule B,44-Excepted Service - Schedule C,46-Excepted Service - Executive,48-Excepted Service - Other,60-Senior Executive Service - Limited Term,65-Senior Executive Service - Limited Emergency,Non-permanent,Unspecified,Type of Appointment - All,10-Competitive Service - Career,15-Competitive Service - Career-Conditional,30-Excepted Service - Schedule A,32-Excepted Service - Schedule B,36-Excepted Service - Executive,38-Excepted Service - Other,50-Senior Executive Service - Career,55-Senior Executive Service - Non-Career,**-Unspecified,Permanent,20-Competitive Service,40-Excepted Service - Schedule A,42-Excepted Service - Schedule B,44-Excepted Service - Schedule C,46-Excepted Service - Executive,48-Excepted Service - Other,60-Senior Executive Service - Limited Term,65-Senior Executive Service - Limited Emergency,Non-permanent,Unspecified,Type of Appointment - All,Type of Appointment - All
ARAE-U.S. ARMY ACQUISITION SUPPORT CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,2,0,0,0,11,3,3,0,0,0,0,0,0,6,0,17,17
ARAS-U.S. ARMY INTELLIGENCE AND SECURITY COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,0,0,3,0,0,3,0,21,21
ARAT-U.S. ARMY TEST AND EVALUATION COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,4,0,3,0,0,0,25,9,0,1,0,0,0,0,0,10,0,35,35
ARAU-U.S. ARMY AUDIT AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARBA-U.S. ARMY INSTALLATION MANAGEMENT COMMAND,27,5,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,33,35,134,3,4,0,57,0,0,0,233,114,46,0,0,0,23,0,0,183,0,416,449
ARCB-U.S. ARMY CRIMINAL INVESTIGATION COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,2,1,0,0,0,0,0,0,3,0,6,6
ARCE-U.S. ARMY CORPS OF ENGINEERS,36,9,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,45,32,61,2,27,0,15,0,0,0,137,121,13,51,0,0,16,0,0,201,0,338,383
ARCS-IMMEDIATE OFFICE OF THE CHIEF OF STAFF OF THE ARMY,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,8,0,0,0,15,1,0,0,0,0,0,0,0,1,0,16,21
ARE1-IMMEDIATE OFFICE OF THE COMMANDER-IN-CHIEF OF THE U.S. ARMY EUROPE AND SEVENTH ARMY,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,0,0,7,7,10,0,0,0,0,0,0,17,0,24,28
ARE2-21ST THEATER SUSTAINMENT COMMAND (TSC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,4,0,6,6
ARE3-U.S. ARMY SOUTHERN EURPOEAN TASK FORCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE5-U.S. ARMY V CORPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AREB-1ST PERSONNEL COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AREN-SEVENTH ARMY TRAINING COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,6,6
ARFC-U.S. ARMY FORCES COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,11,12,9,0,0,0,4,0,0,25,0,36,36
ARFL-U.S. ARMY SOUTH COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG6-U.S. ARMY NETWORK ENTERPRISE TECHNOLOGY COMMAND/9TH ARMY SIGNAL COMMAND,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,3,0,0,0,11,3,2,0,0,0,0,0,0,5,0,16,20
ARGB-OFFICE OF THE CHIEF OF THE NATIONAL GUARD BUREAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
ARHR-U.S. ARMY RESERVE COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,22,0,0,0,58,12,0,0,0,0,0,0,0,12,0,70,70
ARJ1-U.S. ARMY ELEMENT SHAPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
ARJA-JOINT ACTIVITIES,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,11,2,0,0,0,6,0,0,0,19,2,4,0,0,0,0,0,0,6,0,25,32
ARMA-U.S. MILITARY ACADEMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3,3
ARMC-U.S. ARMY MEDICAL COMMAND,27,4,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,31,111,264,0,2,0,28,0,0,0,405,96,29,2,0,0,6,0,0,133,0,538,569
ARMP-U.S. ARMY HUMAN RESOURCES COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMT-MILITARY SURFACE DEPLOYMENT AND DISTRIBUTION COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMW-U.S. ARMY MILITARY DISTRICT OF WASHINGTON,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3
ARNG-ARMY NATIONAL GUARD UNITS (TITLE 32),0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,184,0,0,0,190,1,83,0,0,0,522,0,0,606,0,796,797
"ARP1-U.S. ARMY, PACIFIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,7,0,2,0,0,0,0,0,0,2,0,9,9
ARP8-EIGHTH U.S. ARMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,2,0,7,7
ARPC-MILITARY ENTRANCE PROCESSING COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARRC-U.S. ARMY RECRUITING COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARSA-OFFICE OF THE SECRETARY OF THE ARMY,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,12,0,0,13,0,15,16
ARSB-FIELD OPERATING OFFICES OF THE OFFICE OF THE SECRETARY OF THE ARMY,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,0,6,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,17
ARSC-U. S. ARMY SPACE AND MISSILE DEFENSE COMMAND/U. S. ARMY FORCES STRATEGIC COMMAND,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,4
ARSE-FIELD OPERATING AGENCIES OF THE ARMY STAFF RESOURCED THROUGH OA-22,22,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23,26,8,0,3,0,2,0,0,0,39,5,2,2,0,0,1,0,0,10,1,50,73
ARSF-FIELD OPERATING AGENCIES OF THE ARMY STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARSJ-JOINT SERVICES AND ACTIVITIES SUPPORTED BY THE OFFICE, SECRETARY OF THE ARMY",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,4,1,1,0,0,0,1,0,0,3,0,7,8
ARSO-U.S. ARMY SOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
ARSP-U.S. SPECIAL OPERATIONS COMMAND (ARMY),2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,9,0,0,2,0,0,5,0,0,7,0,16,19
"ARSS-STAFF SUPPORT AGENCIES OF THE CHIEF OF STAFF, ARMY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARTA-U.S. ARMY ACCESSIONS COMMAND,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,5,1,0,0,2,0,0,0,16,13,0,1,0,0,0,0,0,14,0,30,33
ARTC-U.S. ARMY TRAINING AND DOCTRINE COMMAND,5,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,8,42,0,1,0,11,0,0,0,62,52,22,1,0,0,8,0,0,83,0,145,151
ARTM-U.S. MILITARY ENTRANCE PROCESSING COMMAND,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,19,0,0,0,3,0,0,0,25,2,0,0,0,0,0,0,0,2,0,27,28
ARTW-U.S. ARMY WAR COLLEGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
"ARX2-HEADQUARTERS, AMC",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
"ARX3-HEADQUARTERS, STAFF SUPPORT ACTIVITIES, AMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARX4-TRAINING ACTIVITIES, AMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARX6-U.S. ARMY AVIATION AND MISSILE COMMAND,1,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,29,1,11,0,8,0,0,0,53,4,0,4,0,0,1,0,0,9,0,62,66
ARX7-U.S. ARMY TANK-AUTOMOTIVE AND ARMAMENT COMMAND (TACOM),3,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,1,23,1,9,0,8,0,0,0,42,58,167,1,0,0,52,0,0,278,2,322,330
ARX8-U.S. ARMY COMMUNICATIONS ELECTRONICS COMMAND,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,46,0,3,0,10,0,0,0,67,11,0,1,0,0,0,0,0,12,0,79,82
"ARX9-U.S. ARMY SIMULATION, TRAINING AND INSTRUMENTATION COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARXA-U.S. ARMY CHEMICAL AND BIOLOGICAL DEFENSE COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARXB-U.S. ARMY CHEMICAL MATERIALS AGENCY,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2,0,4,6
ARXC-U.S. ARMY SUSTAINMENT COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,2,5,0,0,0,2,0,0,9,0,12,12
ARXD-U.S. ARMY RESEARCH LABORATORY COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARXK-MATERIEL ACQUISITION ACTIVITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARXL-MATERIEL ACQUISITION PROJECT MANAGERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARXP-U.S. ARMY SECURITY ASSISTANCE COMMAND,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
ARXQ-U.S. ARMY JOINT MUNITIONS COMMAND,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,0,0,0,0,10,58,42,0,0,0,8,0,0,108,0,118,120
"ARXR-U.S. ARMY RESEARCH, DEVELOPMENT AND ENGINEERING COMMAND",9,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,1,33,0,12,0,3,0,0,0,49,10,0,4,0,0,0,0,0,14,0,63,73
ARXT-U.S. ARMY MILITARY SURFACE DEPLOYMENT AND DISTRIBUTION COMMAND,9,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,6,5,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,12,22
ARXX-MATERIEL READINESS ACTIVITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU00-FEDERAL LABOR RELATIONS AUTHORITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AW00-ARCTIC RESEARCH COMMISSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD00-MERIT SYSTEMS PROTECTION BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BF00-DEFENSE NUCLEAR FACILITIES SAFETY BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
BG00-PENSION BENEFIT GUARANTY CORPORATION,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7
BO00-OFFICE OF MANAGEMENT AND BUDGET,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
BT00-ARCHITECTURAL AND TRANSPORTATION BARRIERS COMPLIANCE BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BW00-NUCLEAR WASTE TECHNICAL REVIEW BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BZ00-CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC00-COMMISSION ON CIVIL RIGHTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
CE00-COUNCIL OF ECONOMIC ADVISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CF00-COMMISSION OF FINE ARTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM33-TECHNOLOGY ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM51-OFFICE OF THE SECRETARY,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,5,9
CM52-ECONOMIC DEVELOPMENT ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
CM53-BUREAU OF ECONOMIC ANALYSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
CM54-NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,11,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,18,5,28,7,2,0,1,0,0,0,43,6,50,2,0,0,0,0,0,58,0,101,119
CM55-INTERNATIONAL TRADE ADMINISTRATION,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,6,8
CM56-PATENT AND TRADEMARK OFFICE,4,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,2,8,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,11,16
CM57-NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,2,0,0,8,4,3,1,0,0,0,0,0,8,0,16,17
CM59-MINORITY BUSINESS DEVELOPMENT AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM61-NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CM62-NATIONAL TECHNICAL INFORMATION SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM63-BUREAU OF THE CENSUS,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,86,85,0,0,1,0,0,0,174,21,86,3,0,0,0,0,0,110,0,284,286
CM64-OFFICE OF THE INSPECTOR GENERAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM65-ECONOMICS AND STATISTICS ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
CM67-BUREAU OF INDUSTRY AND SECURITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT00-COMMODITY FUTURES TRADING COMMISSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
CU00-NATIONAL CREDIT UNION ADMINISTRATION,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,11
CX00-NATIONAL COMMISSION ON LIBRARIES AND INFORMATION SCIENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DB00-PUBLIC INTEREST DECLASSIFICATION BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD01-OFFICE OF THE SECRETARY OF DEFENSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,12,0,13,13
DD02-ORGANIZATION OF THE JOINT CHIEFS OF STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
DD04-DEFENSE INFORMATION SYSTEMS AGENCY,9,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,3,24,0,13,0,1,1,0,0,42,0,0,5,0,0,0,0,0,5,0,47,58
DD06-DEFENSE SECURITY COOPERATION AGENCY,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,3,9
DD07-DEFENSE LOGISTICS AGENCY,25,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28,20,148,2,6,0,5,1,0,0,182,8,0,3,0,0,3,0,0,14,0,196,224
DD08-U.S. COURT OF APPEALS FOR THE ARMED FORCES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD09-AMERICAN FORCES INFORMATION SERVICE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DD10-DEFENSE CONTRACT AUDIT AGENCY,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,19,0,1,0,0,0,25,1,0,1,0,0,0,0,0,2,0,27,28
DD12-DEFENSE SECURITY SERVICE,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6
DD13-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3
DD16-DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,3,0,0,0,8,3,111,0,0,0,56,0,0,170,0,178,180
DD21-WASHINGTON HEADQUARTERS SERVICES,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,9
DD23-OFFICE OF ECONOMIC ADJUSTMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD25-DEFENSE LEGAL SERVICES AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
DD26-OFFICE OF THE INSPECTOR GENERAL,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,1,9,0,0,1,0,0,14,0,2,0,0,0,1,0,0,3,0,17,21
DD27-MISSILE DEFENSE AGENCY,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,9,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,1,1,12,28
DD29-DEFENSE TECHNOLOGY SECURITY ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD34-DEFENSE COMMISSARY AGENCY,5,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,11,137,0,3,0,7,0,0,0,158,5,65,139,0,0,5,0,0,214,0,372,378
DD35-DEFENSE FINANCE AND ACCOUNTING SERVICE,6,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,10,112,1,21,0,3,0,0,0,147,4,1,1,0,0,0,0,0,6,0,153,161
DD48-DEFENSE HUMAN RESOURCES ACTIVITY,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
DD58-DEFENSE PRISONER OF WAR/MISSING PERSONNEL OFFICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD60-TRICARE MANAGEMENT ACTIVITY,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,6,0,14,16
