Agency,10-Competitive Service - Career,15-Competitive Service - Career-Conditional,30-Excepted Service - Schedule A,32-Excepted Service - Schedule B,35-Excepted Service - Schedule D,36-Excepted Service - Executive,38-Excepted Service - Other,50-Senior Executive Service - Career,55-Senior Executive Service - Non-Career,**-Unspecified,Permanent,20-Competitive Service,40-Excepted Service - Schedule A,42-Excepted Service - Schedule B,44-Excepted Service - Schedule C,45-Excepted Service - Schedule D,46-Excepted Service - Executive,48-Excepted Service - Other,60-Senior Executive Service - Limited Term,65-Senior Executive Service - Limited Emergency,Non-permanent,Unspecified,Type of Appointment - All,10-Competitive Service - Career,15-Competitive Service - Career-Conditional,30-Excepted Service - Schedule A,32-Excepted Service - Schedule B,35-Excepted Service - Schedule D,36-Excepted Service - Executive,38-Excepted Service - Other,50-Senior Executive Service - Career,55-Senior Executive Service - Non-Career,**-Unspecified,Permanent,20-Competitive Service,40-Excepted Service - Schedule A,42-Excepted Service - Schedule B,44-Excepted Service - Schedule C,45-Excepted Service - Schedule D,46-Excepted Service - Executive,48-Excepted Service - Other,60-Senior Executive Service - Limited Term,65-Senior Executive Service - Limited Emergency,Non-permanent,Unspecified,Type of Appointment - All,Type of Appointment - All
AH01-NATIONAL ENDOWMENT FOR THE ARTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH02-NATIONAL ENDOWMENT FOR THE HUMANITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH03-INSTITUTE OF MUSEUM AND LIBRARY SERVICES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
AM00-AGENCY FOR INTERNATIONAL DEVELOPMENT,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,0,6,2,1,1,0,0,1,15,0,0,20,0,26,27
AN00-AFRICAN DEVELOPMENT FOUNDATION,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4
AP00-APPALACHIAN REGIONAL COMMISSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR**-UNSPECIFIED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AR2A-UNITED STATES ARMY CYBER COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR3A-U.S. ARMY CENTRAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,1,0,0,9,0,11,12
AR5A-U.S. ARMY NORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,5,5
ARA1-US ARMY AFRICA/SOUTHERN EUROPEAN TASK FORCE (USAFRAF/SETAF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAA-U. S. ARMY ACCESSION COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,3,3
ARAC-U.S. ARMY CONTRACTING AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAE-U.S. ARMY ACQUISITION SUPPORT CENTER,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,5,72,0,0,0,0,2,0,0,0,79,1,3,1,0,0,0,1,0,0,6,0,85,91
ARAP-U. S. MILITARY ENTRANCE PROCESSING COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,2
ARAS-U.S. ARMY INTELLIGENCE AND SECURITY COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,15
ARAT-U.S. ARMY TEST AND EVALUATION COMMAND,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,1,0,0,0,0,0,0,16,1,0,2,0,0,0,1,0,0,4,0,20,21
ARBA-U.S. ARMY INSTALLATION MANAGEMENT COMMAND,10,8,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,21,174,0,5,0,0,41,0,0,0,241,96,10,7,0,0,0,14,0,0,127,0,368,386
ARCB-U.S. ARMY CRIMINAL INVESTIGATION COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,5,1,0,5,0,0,0,2,0,0,8,0,13,13
ARCE-U.S. ARMY CORPS OF ENGINEERS,14,7,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,15,80,4,43,0,0,15,0,0,0,157,40,13,54,0,0,0,8,0,0,115,0,272,293
ARCS-IMMEDIATE OFFICE OF THE CHIEF OF STAFF OF THE ARMY,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,1,0,0,0,11,1,0,0,0,0,0,2,0,0,3,0,14,15
ARE1-IMMEDIATE OFFICE OF THE COMMANDER-IN-CHIEF OF THE U.S. ARMY EUROPE AND SEVENTH ARMY,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,7,0,8,10
ARE2-21ST THEATER ARMY AREA COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,3,3
ARE3-U.S. ARMY SOUTHERN EURPOEAN TASK FORCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE5-U.S. ARMY V CORPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3
AREN-SEVENTH ARMY TRAINING COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
ARFC-U.S. ARMY FORCES COMMAND,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,15,0,0,0,0,1,0,0,0,18,24,2,0,0,0,0,9,0,0,35,0,53,54
ARG6-U.S. ARMY NETWORK ENTERPRISE TECHNOLOGY COMMAND/9TH ARMY SIGNAL COMMAND,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,11,1,0,0,0,3,0,0,0,19,3,0,1,0,0,0,0,0,0,4,0,23,24
ARGB-OFFICE OF THE CHIEF OF THE NATIONAL GUARD BUREAU,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,7
ARHR-U.S. ARMY RESERVE COMMAND,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,3,37,0,2,0,0,17,0,0,0,59,8,0,0,0,0,0,0,0,0,8,0,67,75
ARJ1-U.S. ARMY ELEMENT SHAPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
ARJA-JOINT ACTIVITIES,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,6,0,0,0,21,2,1,0,0,0,0,5,0,0,8,0,29,34
ARMA-U.S. MILITARY ACADEMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
ARMC-U.S. ARMY MEDICAL COMMAND,11,8,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19,26,432,2,2,0,0,23,0,0,0,485,85,16,0,0,0,0,8,0,0,109,2,596,615
ARMW-U.S. ARMY MILITARY DISTRICT OF WASHINGTON,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5
ARNG-ARMY NATIONAL GUARD UNITS (TITLE 32),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,95,0,0,0,102,2,65,1,0,0,0,291,0,0,359,0,461,462
"ARP1-U.S. ARMY, PACIFIC",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,7,8
ARP8-EIGHTH U.S. ARMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,1,0,0,4,0,9,9
ARSA-OFFICE OF THE SECRETARY OF THE ARMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,4,0,7,7
ARSB-FIELD OPERATING OFFICES OF THE OFFICE OF THE SECRETARY OF THE ARMY,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,16
ARSC-U. S. ARMY SPACE AND MISSILE DEFENSE COMMAND/U. S. ARMY FORCES STRATEGIC COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,8,8
ARSE-FIELD OPERATING AGENCIES OF THE ARMY STAFF RESOURCED THROUGH OA-22,9,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,7,31,2,2,0,0,6,0,0,0,48,2,2,3,0,0,0,1,0,0,8,1,57,69
ARSF-FIELD OPERATING AGENCIES OF THE ARMY STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,2
"ARSJ-JOINT SERVICES AND ACTIVITIES SUPPORTED BY THE OFFICE, SECRETARY OF THE ARMY",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,1,0,0,0,8,0,2,2,0,0,0,7,0,0,11,0,19,21
ARSO-U.S. ARMY SOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
ARSP-U.S. SPECIAL OPERATIONS COMMAND (ARMY),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6,7,0,0,0,0,0,0,0,0,7,0,13,13
ARTA-U.S. ARMY ACCESSIONS COMMAND,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,47,0,0,0,0,11,0,0,0,60,9,0,1,0,0,0,1,0,0,11,0,71,73
ARTC-U.S. ARMY TRAINING AND DOCTRINE COMMAND,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,46,0,2,0,0,6,0,0,0,60,42,12,5,0,0,0,23,0,0,82,0,142,143
ARTM-U.S. MILITARY ENTRANCE PROCESSING COMMAND,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,0,0,0,5,0,0,0,17,2,0,0,0,0,0,0,0,0,2,0,19,21
ARTW-U.S. ARMY WAR COLLEGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,7,0,11,11
ARX1-414TH SUPPORT BRIGADE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARX2-HEADQUARTERS, AMC",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,4,5
"ARX3-HEADQUARTERS, STAFF SUPPORT ACTIVITIES, AMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARX6-U.S. ARMY AVIATION AND MISSILE COMMAND,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,66,1,3,0,0,9,0,0,0,81,4,1,3,0,0,0,2,0,0,10,0,91,94
ARX7-U.S. ARMY TANK-AUTOMOTIVE AND ARMAMENT COMMAND (TACOM),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,25,0,22,0,0,17,0,0,0,65,18,1,3,0,0,0,7,0,0,29,0,94,95
ARX8-U.S. ARMY COMMUNICATIONS ELECTRONICS COMMAND,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,29,1,5,0,0,7,0,0,0,43,4,0,0,0,0,0,0,0,0,4,1,48,51
ARXB-U.S. ARMY CHEMICAL MATERIALS ACTIVITY,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,11
ARXC-U.S. ARMY SUSTAINMENT COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,0,0,0,8,4,0,0,0,0,0,2,0,0,6,0,14,14
ARXD-U. S. ARMY CONTRACTING COMMAND,8,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,2,15,0,2,0,0,1,0,0,0,20,4,0,0,0,0,0,0,0,0,4,0,24,34
ARXK-MATERIEL ACQUISITION ACTIVITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARXP-U.S. ARMY SECURITY ASSISTANCE COMMAND,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5
ARXQ-U.S. ARMY JOINT MUNITIONS COMMAND,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,4,0,0,0,0,0,0,10,4,1,0,0,0,0,3,0,0,8,0,18,19
"ARXR-U.S. ARMY RESEARCH, DEVELOPMENT AND ENGINEERING COMMAND",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,66,0,22,0,0,5,0,0,0,97,4,0,40,0,0,0,2,0,0,46,0,143,144
ARXT-U.S. ARMY MILITARY SURFACE DEPLOYMENT AND DISTRIBUTION COMMAND,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,3,0,0,0,9,2,0,1,0,0,0,0,0,0,3,0,12,15
ARXX-MATERIEL READINESS ACTIVITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,3,3
AU00-FEDERAL LABOR RELATIONS AUTHORITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
AW00-ARCTIC RESEARCH COMMISSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD00-MERIT SYSTEMS PROTECTION BOARD,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BF00-DEFENSE NUCLEAR FACILITIES SAFETY BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG00-PENSION BENEFIT GUARANTY CORPORATION,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,4,5
BK00-JAMES MADISON MEMORIAL FELLOWSHIP FOUNDATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO00-OFFICE OF MANAGEMENT AND BUDGET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,4,4
BT00-ARCHITECTURAL AND TRANSPORTATION BARRIERS COMPLIANCE BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BW00-NUCLEAR WASTE TECHNICAL REVIEW BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BZ00-CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC00-COMMISSION ON CIVIL RIGHTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
CE00-COUNCIL OF ECONOMIC ADVISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3
CF00-COMMISSION OF FINE ARTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM51-OFFICE OF THE SECRETARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,8,8
CM52-ECONOMIC DEVELOPMENT ADMINISTRATION,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
CM53-BUREAU OF ECONOMIC ANALYSIS,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
CM54-NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,2,21,1,2,0,0,0,0,0,0,26,0,0,3,1,0,0,0,0,0,4,0,30,35
CM55-INTERNATIONAL TRADE ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,6,6
CM56-PATENT AND TRADEMARK OFFICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
CM57-NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,6,0,14,14
CM59-MINORITY BUSINESS DEVELOPMENT AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM61-NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,3,0,4,4
CM62-NATIONAL TECHNICAL INFORMATION SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM63-BUREAU OF THE CENSUS,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,23,79,0,0,0,0,0,0,0,102,23,329,14,0,0,0,1,0,0,367,0,469,472
CM64-OFFICE OF THE INSPECTOR GENERAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2
CM65-ECONOMICS AND STATISTICS ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
CM67-BUREAU OF INDUSTRY AND SECURITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CT00-COMMODITY FUTURES TRADING COMMISSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,2,0,6,6
CU00-NATIONAL CREDIT UNION ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
DB00-PUBLIC INTEREST DECLASSIFICATION BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD**-UNSPECIFIED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD01-OFFICE OF THE SECRETARY OF DEFENSE,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,1,0,0,0,0,1,0,5,0,0,0,1,0,0,12,0,0,13,0,18,26
DD02-ORGANIZATION OF THE JOINT CHIEFS OF STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
DD04-DEFENSE INFORMATION SYSTEMS AGENCY,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,2,50,0,7,0,0,0,0,0,0,59,1,0,10,0,0,0,1,0,0,12,0,71,76
DD06-DEFENSE SECURITY COOPERATION AGENCY,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,3
DD07-DEFENSE LOGISTICS AGENCY,16,5,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,6,39,3,12,0,0,4,0,0,0,64,10,0,11,0,0,0,9,0,0,30,0,94,115
DD08-U.S. COURT OF APPEALS FOR THE ARMED FORCES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD10-DEFENSE CONTRACT AUDIT AGENCY,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,10,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,18
DD12-DEFENSE SECURITY SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,12,0,0,12,0,25,25
DD13-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD16-DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,19,0,0,0,22,5,103,0,0,0,0,26,0,0,134,0,156,158
DD21-WASHINGTON HEADQUARTERS SERVICES,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,0,1,0,0,0,19,0,4,0,0,0,0,3,0,0,7,0,26,29
