Agency,10-Competitive Service - Career,15-Competitive Service - Career-Conditional,30-Excepted Service - Schedule A,32-Excepted Service - Schedule B,36-Excepted Service - Executive,38-Excepted Service - Other,50-Senior Executive Service - Career,55-Senior Executive Service - Non-Career,**-Unspecified,Permanent,20-Competitive Service,40-Excepted Service - Schedule A,42-Excepted Service - Schedule B,44-Excepted Service - Schedule C,46-Excepted Service - Executive,48-Excepted Service - Other,60-Senior Executive Service - Limited Term,65-Senior Executive Service - Limited Emergency,Non-permanent,Unspecified,Type of Appointment - All,10-Competitive Service - Career,15-Competitive Service - Career-Conditional,30-Excepted Service - Schedule A,32-Excepted Service - Schedule B,36-Excepted Service - Executive,38-Excepted Service - Other,50-Senior Executive Service - Career,55-Senior Executive Service - Non-Career,**-Unspecified,Permanent,20-Competitive Service,40-Excepted Service - Schedule A,42-Excepted Service - Schedule B,44-Excepted Service - Schedule C,46-Excepted Service - Executive,48-Excepted Service - Other,60-Senior Executive Service - Limited Term,65-Senior Executive Service - Limited Emergency,Non-permanent,Unspecified,Type of Appointment - All,Type of Appointment - All
ARAE-U.S. ARMY ACQUISITION SUPPORT CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,7,0,0,0,0,0,2,0,0,2,0,9,9
ARAS-U.S. ARMY INTELLIGENCE AND SECURITY COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,9
ARAT-U.S. ARMY TEST AND EVALUATION COMMAND,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,6,0,9,0,2,0,0,0,25,4,0,0,0,0,0,0,0,4,0,29,30
ARAU-U.S. ARMY AUDIT AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
ARBA-U.S. ARMY INSTALLATION MANAGEMENT COMMAND,13,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,40,71,1,1,0,37,0,0,0,150,65,23,0,0,0,42,0,0,130,0,280,300
ARCB-U.S. ARMY CRIMINAL INVESTIGATION COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,5,5
ARCE-U.S. ARMY CORPS OF ENGINEERS,19,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23,17,52,2,29,0,14,0,0,0,114,78,48,17,0,0,17,0,0,160,0,274,297
ARCS-IMMEDIATE OFFICE OF THE CHIEF OF STAFF OF THE ARMY,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,13
ARE1-IMMEDIATE OFFICE OF THE COMMANDER-IN-CHIEF OF THE U.S. ARMY EUROPE AND SEVENTH ARMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,2,6,0,0,0,0,0,0,8,0,11,11
ARE2-21ST THEATER SUSTAINMENT COMMAND (TSC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
ARE3-U.S. ARMY SOUTHERN EURPOEAN TASK FORCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
ARE5-U.S. ARMY V CORPS,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,3
AREB-1ST PERSONNEL COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,2
AREN-SEVENTH ARMY TRAINING COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,3,3
ARFC-U.S. ARMY FORCES COMMAND,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,2,0,0,0,16,21,41,0,0,0,51,0,0,113,0,129,132
ARFL-U.S. ARMY SOUTH COMMAND,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5
ARG6-U.S. ARMY NETWORK ENTERPRISE TECHNOLOGY COMMAND/9TH ARMY SIGNAL COMMAND,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,6,2,0,0,0,0,0,0,0,2,0,8,10
ARGB-OFFICE OF THE CHIEF OF THE NATIONAL GUARD BUREAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARHR-U.S. ARMY RESERVE COMMAND,2,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,7,73,0,0,0,76,0,0,0,156,25,0,0,0,0,1,0,0,26,0,182,186
ARJ1-U.S. ARMY ELEMENT SHAPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
ARJA-JOINT ACTIVITIES,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,9,0,0,0,10,0,0,0,21,7,4,0,0,0,5,0,0,16,0,37,39
ARMA-U.S. MILITARY ACADEMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,3,0,0,9,0,10,10
ARMC-U.S. ARMY MEDICAL COMMAND,14,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,44,243,2,3,0,42,0,0,0,334,84,22,5,0,0,21,0,0,132,1,467,482
ARMP-U.S. ARMY HUMAN RESOURCES COMMAND,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,11,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,17
ARMT-MILITARY SURFACE DEPLOYMENT AND DISTRIBUTION COMMAND,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,1,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,19
ARMW-U.S. ARMY MILITARY DISTRICT OF WASHINGTON,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,4
ARNG-ARMY NATIONAL GUARD UNITS (TITLE 32),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,186,0,0,0,195,0,46,0,0,0,396,0,0,442,0,637,638
"ARP1-U.S. ARMY, PACIFIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,3,3,0,0,0,1,0,0,7,0,10,10
ARP8-EIGHTH U.S. ARMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,5,5
ARPC-MILITARY ENTRANCE PROCESSING COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARRC-U.S. ARMY RECRUITING COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARSA-OFFICE OF THE SECRETARY OF THE ARMY,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,5,0,0,1,0,0,16,0,0,17,0,22,23
ARSB-FIELD OPERATING OFFICES OF THE OFFICE OF THE SECRETARY OF THE ARMY,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,13,2,47,0,13,0,0,0,78,0,6,0,0,0,0,0,0,6,0,84,85
ARSC-U. S. ARMY SPACE AND MISSILE DEFENSE COMMAND/U. S. ARMY FORCES STRATEGIC COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4,0,0,0,0,0,1,0,0,1,0,5,5
ARSE-FIELD OPERATING AGENCIES OF THE ARMY STAFF RESOURCED THROUGH OA-22,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,10,2,1,1,0,1,0,0,0,15,1,2,0,0,0,1,0,0,4,0,19,30
ARSF-FIELD OPERATING AGENCIES OF THE ARMY STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5
"ARSJ-JOINT SERVICES AND ACTIVITIES SUPPORTED BY THE OFFICE, SECRETARY OF THE ARMY",4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,8,0,11,15
ARSO-U.S. ARMY SOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
ARSP-U.S. SPECIAL OPERATIONS COMMAND (ARMY),0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3,4
"ARSS-STAFF SUPPORT AGENCIES OF THE CHIEF OF STAFF, ARMY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARTA-U.S. ARMY ACCESSIONS COMMAND,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,2,0,0,0,14,6,1,0,0,0,0,0,0,7,0,21,24
ARTC-U.S. ARMY TRAINING AND DOCTRINE COMMAND,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,34,0,2,0,6,0,0,0,45,18,31,6,0,0,10,0,0,65,0,110,113
ARTM-U.S. MILITARY ENTRANCE PROCESSING COMMAND,5,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,4,11,0,0,0,11,0,0,0,26,2,0,0,0,0,0,0,0,2,0,28,35
ARTW-U.S. ARMY WAR COLLEGE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
"ARX2-HEADQUARTERS, AMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,2,0,5,5
"ARX3-HEADQUARTERS, STAFF SUPPORT ACTIVITIES, AMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARX4-TRAINING ACTIVITIES, AMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARX6-U.S. ARMY AVIATION AND MISSILE COMMAND,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,53,0,2,0,1,0,0,0,60,4,0,0,0,0,0,0,0,4,0,64,68
ARX7-U.S. ARMY TANK-AUTOMOTIVE AND ARMAMENT COMMAND (TACOM),5,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,6,20,0,14,0,14,0,0,0,54,32,4,89,0,0,13,0,0,138,0,192,198
ARX8-U.S. ARMY COMMUNICATIONS ELECTRONICS COMMAND,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,23,0,5,0,7,0,0,0,38,26,0,0,0,0,0,0,0,26,0,64,68
"ARX9-U.S. ARMY SIMULATION, TRAINING AND INSTRUMENTATION COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARXA-U.S. ARMY CHEMICAL AND BIOLOGICAL DEFENSE COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARXB-U.S. ARMY CHEMICAL MATERIALS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,4,2,0,0,0,1,0,0,7,0,15,15
ARXC-U.S. ARMY SUSTAINMENT COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,4,1,2,0,0,0,1,0,0,4,0,8,8
ARXD-U.S. ARMY RESEARCH LABORATORY COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARXK-MATERIEL ACQUISITION ACTIVITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARXL-MATERIEL ACQUISITION PROJECT MANAGERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARXP-U.S. ARMY SECURITY ASSISTANCE COMMAND,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3
ARXQ-U.S. ARMY JOINT MUNITIONS COMMAND,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,3,0,4,0,1,0,0,0,10,6,0,0,0,0,0,0,0,6,0,16,19
"ARXR-U.S. ARMY RESEARCH, DEVELOPMENT AND ENGINEERING COMMAND",2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,20,0,30,0,22,0,0,0,74,3,0,0,0,0,0,0,0,3,0,77,80
ARXT-U.S. ARMY MILITARY SURFACE DEPLOYMENT AND DISTRIBUTION COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARXX-MATERIEL READINESS ACTIVITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU00-FEDERAL LABOR RELATIONS AUTHORITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AW00-ARCTIC RESEARCH COMMISSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD00-MERIT SYSTEMS PROTECTION BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
BF00-DEFENSE NUCLEAR FACILITIES SAFETY BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG00-PENSION BENEFIT GUARANTY CORPORATION,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,0,6,7
BO00-OFFICE OF MANAGEMENT AND BUDGET,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,2,0,8,10
BT00-ARCHITECTURAL AND TRANSPORTATION BARRIERS COMPLIANCE BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BW00-NUCLEAR WASTE TECHNICAL REVIEW BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BZ00-CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CC00-COMMISSION ON CIVIL RIGHTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE00-COUNCIL OF ECONOMIC ADVISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3
CF00-COMMISSION OF FINE ARTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM33-TECHNOLOGY ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM51-OFFICE OF THE SECRETARY,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,3,7
CM52-ECONOMIC DEVELOPMENT ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,4,4
CM53-BUREAU OF ECONOMIC ANALYSIS,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3
CM54-NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,20,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23,2,31,13,1,0,0,0,0,0,47,8,0,1,0,0,0,0,0,9,0,56,79
CM55-INTERNATIONAL TRADE ADMINISTRATION,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,2,0,5,6
CM56-PATENT AND TRADEMARK OFFICE,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,1,3,151,0,0,0,0,0,157,0,0,1,0,0,0,0,0,1,0,158,161
CM57-NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0,0,0,12,6,5,3,0,0,0,0,0,14,0,26,28
CM59-MINORITY BUSINESS DEVELOPMENT AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM61-NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
CM62-NATIONAL TECHNICAL INFORMATION SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM63-BUREAU OF THE CENSUS,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,60,67,0,0,0,0,0,0,129,12,17,2,0,0,0,0,0,31,0,160,162
CM64-OFFICE OF THE INSPECTOR GENERAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM65-ECONOMICS AND STATISTICS ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM67-BUREAU OF INDUSTRY AND SECURITY,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,3
CT00-COMMODITY FUTURES TRADING COMMISSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2
CU00-NATIONAL CREDIT UNION ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,5,5
CX00-NATIONAL COMMISSION ON LIBRARIES AND INFORMATION SCIENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DB00-PUBLIC INTEREST DECLASSIFICATION BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD01-OFFICE OF THE SECRETARY OF DEFENSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,4,1,1,0,11,0,2,1,5,1,3,1,0,13,0,24,25
DD02-ORGANIZATION OF THE JOINT CHIEFS OF STAFF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
DD04-DEFENSE INFORMATION SYSTEMS AGENCY,8,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,1,21,0,7,0,0,0,0,0,29,2,0,5,0,0,0,0,0,7,0,36,47
DD06-DEFENSE SECURITY COOPERATION AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3,3
DD07-DEFENSE LOGISTICS AGENCY,19,3,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23,6,76,0,38,0,11,0,0,0,131,12,0,2,0,0,4,0,0,18,0,149,172
DD08-U.S. COURT OF APPEALS FOR THE ARMED FORCES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
DD09-AMERICAN FORCES INFORMATION SERVICE,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5
DD10-DEFENSE CONTRACT AUDIT AGENCY,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,6,0,32,0,0,0,0,0,39,0,1,2,0,0,0,0,0,3,0,42,44
DD12-DEFENSE SECURITY SERVICE,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,6
DD13-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
DD16-DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,4,76,0,0,24,0,0,0,105,2,397,0,0,0,248,0,0,647,0,752,756
DD21-WASHINGTON HEADQUARTERS SERVICES,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,8,2,1,1,0,0,0,0,0,12,0,3,0,1,0,3,0,0,7,0,19,26
DD23-OFFICE OF ECONOMIC ADJUSTMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD25-DEFENSE LEGAL SERVICES AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD26-OFFICE OF THE INSPECTOR GENERAL,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,1,5,0,0,0,0,0,7,1,1,0,0,0,0,0,0,2,0,9,12
DD27-MISSILE DEFENSE AGENCY,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,7,0,2,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,18
DD29-DEFENSE TECHNOLOGY SECURITY ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
DD34-DEFENSE COMMISSARY AGENCY,8,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,2,104,0,0,0,1,0,0,0,107,32,41,147,0,0,2,0,0,222,0,329,338
DD35-DEFENSE FINANCE AND ACCOUNTING SERVICE,14,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,8,103,1,16,0,4,0,0,0,132,18,0,3,0,0,0,0,0,21,0,153,168
DD48-DEFENSE HUMAN RESOURCES ACTIVITY,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,7
DD58-DEFENSE PRISONER OF WAR/MISSING PERSONNEL OFFICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD60-TRICARE MANAGEMENT ACTIVITY,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,6,10
