Agency,10-Competitive Service - Career,15-Competitive Service - Career-Conditional,30-Excepted Service - Schedule A,32-Excepted Service - Schedule B,35-Excepted Service - Schedule D,36-Excepted Service - Executive,38-Excepted Service - Other,50-Senior Executive Service - Career,55-Senior Executive Service - Non-Career,**-Unspecified,Permanent,20-Competitive Service,40-Excepted Service - Schedule A,42-Excepted Service - Schedule B,44-Excepted Service - Schedule C,45-Excepted Service - Schedule D,46-Excepted Service - Executive,48-Excepted Service - Other,60-Senior Executive Service - Limited Term,65-Senior Executive Service - Limited Emergency,Non-permanent,Unspecified,Type of Appointment - All,10-Competitive Service - Career,15-Competitive Service - Career-Conditional,30-Excepted Service - Schedule A,32-Excepted Service - Schedule B,35-Excepted Service - Schedule D,36-Excepted Service - Executive,38-Excepted Service - Other,50-Senior Executive Service - Career,55-Senior Executive Service - Non-Career,**-Unspecified,Permanent,20-Competitive Service,40-Excepted Service - Schedule A,42-Excepted Service - Schedule B,44-Excepted Service - Schedule C,45-Excepted Service - Schedule D,46-Excepted Service - Executive,48-Excepted Service - Other,60-Senior Executive Service - Limited Term,65-Senior Executive Service - Limited Emergency,Non-permanent,Unspecified,Type of Appointment - All,Type of Appointment - All
AH01-NATIONAL ENDOWMENT FOR THE ARTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AH02-NATIONAL ENDOWMENT FOR THE HUMANITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,2
AH03-INSTITUTE OF MUSEUM AND LIBRARY SERVICES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AM00-AGENCY FOR INTERNATIONAL DEVELOPMENT,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,1,2,1,0,1,0,3,0,0,0,8,2,1,0,0,0,0,3,0,0,6,0,14,21
AN00-AFRICAN DEVELOPMENT FOUNDATION,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
AP00-APPALACHIAN REGIONAL COMMISSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR**-UNSPECIFIED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR2A-UNITED STATES ARMY CYBER COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
AR3A-U.S. ARMY CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,6,0,6,6
AR5A-U.S. ARMY NORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
ARA1-US ARMY AFRICA/SOUTHERN EUROPEAN TASK FORCE (USAFRAF/SETAF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
ARAA-U. S. ARMY ACCESSION COMMAND,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,25,1,0,0,0,11,0,0,0,38,6,1,0,0,0,0,0,0,0,7,0,45,47
ARAC-U.S. ARMY CONTRACTING AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAE-U.S. ARMY ACQUISITION SUPPORT CENTER,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,1,0,0,0,7,8,1,0,0,0,0,4,0,0,13,0,20,21
ARAP-U. S. MILITARY ENTRANCE PROCESSING COMMAND,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,41,1,0,0,0,5,0,0,0,49,2,0,0,0,0,0,0,0,0,2,0,51,53
ARAS-U.S. ARMY INTELLIGENCE AND SECURITY COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,0,4,0,0,4,0,40,40
ARAT-U.S. ARMY TEST AND EVALUATION COMMAND,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,6,7
ARBA-U.S. ARMY INSTALLATION MANAGEMENT COMMAND,13,4,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,10,109,2,0,0,0,25,0,0,0,146,55,26,0,0,6,0,1,0,0,88,0,234,252
ARCB-U.S. ARMY CRIMINAL INVESTIGATION COMMAND,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,2,0,8,9
ARCE-U.S. ARMY CORPS OF ENGINEERS,27,4,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,32,3,57,1,0,7,0,5,0,0,0,73,48,19,0,0,1,1,0,0,0,69,0,142,174
ARCS-IMMEDIATE OFFICE OF THE CHIEF OF STAFF OF THE ARMY,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,2,0,0,3,0,7,9
ARE1-IMMEDIATE OFFICE OF THE COMMANDER-IN-CHIEF OF THE U.S. ARMY EUROPE AND SEVENTH ARMY,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,4,1,7,0,0,0,0,0,0,0,8,0,12,16
ARE2-21ST THEATER ARMY AREA COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,5,0,5,5
ARE3-U.S. ARMY SOUTHERN EURPOEAN TASK FORCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE5-U.S. ARMY V CORPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AREN-SEVENTH ARMY TRAINING COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,5,5
ARFC-U.S. ARMY FORCES COMMAND,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,4,16,1,0,0,0,0,1,0,0,18,0,22,24
ARG6-U.S. ARMY NETWORK ENTERPRISE TECHNOLOGY COMMAND/9TH ARMY SIGNAL COMMAND,5,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,1,0,0,0,13,5,0,0,0,0,0,0,0,0,5,0,18,26
ARGB-OFFICE OF THE CHIEF OF THE NATIONAL GUARD BUREAU,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,8
ARHR-U.S. ARMY RESERVE COMMAND,2,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,76,0,0,0,0,40,0,0,0,121,15,0,0,0,0,0,1,0,0,16,0,137,142
ARJ1-U.S. ARMY ELEMENT SHAPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
ARJA-JOINT ACTIVITIES,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,1,10,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,2,0,0,2,0,15,21
ARMA-U.S. MILITARY ACADEMY,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,5,7
ARMC-U.S. ARMY MEDICAL COMMAND,21,11,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,32,30,503,1,0,0,0,20,0,0,0,554,98,23,0,0,0,0,0,0,0,121,0,675,707
ARMW-U.S. ARMY MILITARY DISTRICT OF WASHINGTON,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,5,6
ARNG-ARMY NATIONAL GUARD UNITS (TITLE 32),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,182,0,0,0,191,1,0,0,0,0,0,328,0,0,329,0,520,520
"ARP1-U.S. ARMY, PACIFIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,20
ARP8-EIGHTH U.S. ARMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARSA-OFFICE OF THE SECRETARY OF THE ARMY,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5
ARSB-FIELD OPERATING OFFICES OF THE OFFICE OF THE SECRETARY OF THE ARMY,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,3,0,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,36,37
ARSC-U. S. ARMY SPACE AND MISSILE DEFENSE COMMAND/U. S. ARMY FORCES STRATEGIC COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,2
ARSE-FIELD OPERATING AGENCIES OF THE ARMY STAFF RESOURCED THROUGH OA-22,14,2,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,4,21,1,0,0,0,5,0,0,0,31,5,1,0,0,0,0,0,0,0,6,0,37,54
ARSF-FIELD OPERATING AGENCIES OF THE ARMY STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARSJ-JOINT SERVICES AND ACTIVITIES SUPPORTED BY THE OFFICE, SECRETARY OF THE ARMY",2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,1,0,0,0,6,1,5,0,0,0,0,1,0,0,7,0,13,16
ARSO-U.S. ARMY SOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARSP-U.S. SPECIAL OPERATIONS COMMAND (ARMY),1,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,6,11
ARTA-U.S. ARMY ACCESSIONS COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARTC-U.S. ARMY TRAINING AND DOCTRINE COMMAND,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,9,0,0,0,30,5,6,0,0,0,0,14,0,0,25,0,55,56
ARTM-U.S. MILITARY ENTRANCE PROCESSING COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARTW-U.S. ARMY WAR COLLEGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARX1-414TH SUPPORT BRIGADE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARX2-HEADQUARTERS, AMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"ARX3-HEADQUARTERS, STAFF SUPPORT ACTIVITIES, AMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARX6-U.S. ARMY AVIATION AND MISSILE COMMAND,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,11,0,0,0,27,17,0,0,0,0,0,1,0,0,18,0,45,48
ARX7-U.S. ARMY TANK-AUTOMOTIVE AND ARMAMENT COMMAND (TACOM),1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,17,1,0,0,0,10,0,0,0,30,17,0,0,0,0,0,0,0,0,17,0,47,49
ARX8-U.S. ARMY COMMUNICATIONS ELECTRONICS COMMAND,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,2,0,0,0,7,5,0,0,0,0,0,0,0,0,5,0,12,13
ARXB-U.S. ARMY CHEMICAL MATERIALS ACTIVITY,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
ARXC-U.S. ARMY SUSTAINMENT COMMAND,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,1,0,0,0,9,18,0,0,0,0,0,5,0,0,23,0,32,34
ARXD-U. S. ARMY CONTRACTING COMMAND,3,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,2,0,12,17
ARXK-MATERIEL ACQUISITION ACTIVITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
ARXP-U.S. ARMY SECURITY ASSISTANCE COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
ARXQ-U.S. ARMY JOINT MUNITIONS COMMAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,2,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,11,11
"ARXR-U.S. ARMY RESEARCH, DEVELOPMENT AND ENGINEERING COMMAND",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,2,0,1,0,0,0,16,16,0,0,0,2,0,0,0,0,18,0,34,35
ARXT-U.S. ARMY MILITARY SURFACE DEPLOYMENT AND DISTRIBUTION COMMAND,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,6,7
ARXX-MATERIEL READINESS ACTIVITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU00-FEDERAL LABOR RELATIONS AUTHORITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW00-ARCTIC RESEARCH COMMISSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD00-MERIT SYSTEMS PROTECTION BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BF00-DEFENSE NUCLEAR FACILITIES SAFETY BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG00-PENSION BENEFIT GUARANTY CORPORATION,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3
BK00-JAMES MADISON MEMORIAL FELLOWSHIP FOUNDATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO00-OFFICE OF MANAGEMENT AND BUDGET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
BT00-ARCHITECTURAL AND TRANSPORTATION BARRIERS COMPLIANCE BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BW00-NUCLEAR WASTE TECHNICAL REVIEW BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BZ00-CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC00-COMMISSION ON CIVIL RIGHTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE00-COUNCIL OF ECONOMIC ADVISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CF00-COMMISSION OF FINE ARTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM51-OFFICE OF THE SECRETARY,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,4,3,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,10,15
CM52-ECONOMIC DEVELOPMENT ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CM53-BUREAU OF ECONOMIC ANALYSIS,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4
CM54-NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,5,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,1,9,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,17
CM55-INTERNATIONAL TRADE ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,3,3
CM56-PATENT AND TRADEMARK OFFICE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,9
CM57-NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,2,9,0,0,0,0,0,0,0,0,11,5,4,0,0,0,0,0,0,0,9,0,20,24
CM59-MINORITY BUSINESS DEVELOPMENT AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CM61-NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2
CM62-NATIONAL TECHNICAL INFORMATION SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM63-BUREAU OF THE CENSUS,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,25,102,0,3,0,0,0,0,0,131,8,33,0,0,6,0,0,0,0,47,0,178,180
CM64-OFFICE OF THE INSPECTOR GENERAL,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
CM65-ECONOMICS AND STATISTICS ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM67-BUREAU OF INDUSTRY AND SECURITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CT00-COMMODITY FUTURES TRADING COMMISSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CU00-NATIONAL CREDIT UNION ADMINISTRATION,5,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,2,11,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,19
DB00-PUBLIC INTEREST DECLASSIFICATION BOARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD**-UNSPECIFIED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD01-OFFICE OF THE SECRETARY OF DEFENSE,4,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,1,2,0,0,8,0,0,0,0,0,0,12,0,0,12,0,20,26
DD02-ORGANIZATION OF THE JOINT CHIEFS OF STAFF,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,6,8
DD04-DEFENSE INFORMATION SYSTEMS AGENCY,11,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,2,18,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,35
DD06-DEFENSE SECURITY COOPERATION AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD07-DEFENSE LOGISTICS AGENCY,22,10,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,33,6,89,1,0,6,0,3,1,0,0,106,23,2,0,0,0,0,0,0,0,25,0,131,164
DD08-U.S. COURT OF APPEALS FOR THE ARMED FORCES,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
DD10-DEFENSE CONTRACT AUDIT AGENCY,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,47,2,0,0,0,0,0,0,0,49,2,0,0,0,1,0,0,0,0,3,0,52,58
DD12-DEFENSE SECURITY SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,7
DD13-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,3,3
DD16-DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,0,0,23,0,0,0,27,1,185,0,0,0,0,54,0,0,240,0,267,274
DD21-WASHINGTON HEADQUARTERS SERVICES,5,1,0,0,0,0,160,0,0,0,166,0,0,0,0,0,0,15,0,0,15,0,181,1,6,0,0,0,0,1,0,0,0,8,1,1,0,0,0,0,2,0,0,4,0,12,193
